Store Code,DC Code,DC Name,Nama Toko,Kelurahan,Kecamatan,Kab/Kota,Latitude,Longitude,Tipe
1ACC,1AZ1,PEKANBARU,KAMPUNG REMPAK [KPME],KAMPUNG REMPAK,SIAK,KOTA PEKANBARU,-0.811410,102.032780,ALFAMART
1ACE,1AZ1,PEKANBARU,LIMBUNGAN 2/F [L2NA],LEMBAH SARI,RUMBAI TIMUR,KOTA PEKANBARU,0.567490,101.470250,ALFAMART
1ACF,1AZ1,PEKANBARU,SIMPANG TARAI/F [STGN],TARAI BANGUN,TAMBANG,KOTA PADANG,0.424580,101.371060,ALFAMART
1ACG,1AZ1,PEKANBARU,KOTA TINGGI - PKU [KIGG],KOTA TINGGI,PEKANBARU,KOTA PEKANBARU,0.529760,101.449040,ALFAMART
1ACH,1AZ1,PEKANBARU,M. YAMIN - DUMAI [MUDN],LAKSAMANA,DUMAI,KOTA DUMAI,1.677720,101.437942,ALFAMART
1ACI,1AZ1,PEKANBARU,SIMPANG KWALIAN [SNAI],KAMPUNG REMPAK,SIAK,KOTA PEKANBARU,-0.825041,102.035242,ALFAMART
1ACJ,1AZ1,PEKANBARU,Bright rawamangun,TANGKERANG LABUAI,BUKIT RAYA,Kota Pekanbaru,0.482026,101.468448,ALFAMART
1ACK,1AZ1,PEKANBARU,LINTAS SP BENAR [LANE],CEMPEDAK RAHUK,TANAH PUTIH,KOTA PEKANBARU,1.612100,100.991727,ALFAMART
1ACL,1AZ1,PEKANBARU,SIMPANG EVA [SAVE],SIALANG PALAS,LUBUK DALAM,KOTA PEKANBARU,-0.563511,101.814965,ALFAMART
1ACO,1AZ1,PEKANBARU,DESA BONDAR/F [DRAD],TAMBUSAI BARAT,TAMBUSAI,KOTA MEDAN,1.065240,100.145454,ALFAMART
1ACP,1AZ1,PEKANBARU,BANGKO PERMATA [BTAM],BANGKO PERMATA,BANGKO PUSAKO,KOTA PEKANBARU,1.685662,100.835173,ALFAMART
1ACR,1AZ1,PEKANBARU,KOTA BANGUN - KAMPAR/F [KUGN],KOTA/KOTO BANGUN,TAPUNG HILIR,KABUPATEN KAMPAR,0.801999,101.211154,ALFAMART
1ACS,1AZ1,PEKANBARU,TERATAK BULUH /F [THUL],TERATAK BULUH,SIAK HULU,KOTA PADANG,0.399398,101.434273,ALFAMART
1ACT,1AZ1,PEKANBARU,SSK DURI - BENGKALIS [SKDB],SIMPANG PADANG,BATHIN SOLAPAN,KABUPATEN BENGKALIS,1.296466,101.175215,ALFAMART
1ACU,1AZ1,PEKANBARU,JEND.SUDIRMAN-DUMAI [JNAM],BINTAN,DUMAI,KOTA DUMAI,1.667746,101.448081,ALFAMART
1ACV,1AZ1,PEKANBARU,JENSUD RAYA [JYAR],AIR JAMBAN,MANDAU,KOTA PEKANBARU,1.290414,101.185803,ALFAMART
1ACY,1AZ1,PEKANBARU,BANDARA LT 2 [B2TL],MAHARATU,MARPOYAN DAMAI,KOTA PADANG,0.464737,101.448001,ALFAMART
1AD1,1AZ1,PEKANBARU,HANG TUAH 3-DURI/F [HHA3],AIR JAMBAN,MANDAU,KABUPATEN BENGKALIS,1.283980,101.179720,ALFAMART
1AD3,1AZ1,PEKANBARU,SRIKANDI-PKU [SIDN],DELIMA,BINAWIDYA,KOTA PADANG,0.488770,101.405790,ALFAMART
1AD4,1AZ1,PEKANBARU,SEMBILANG-PKU [SGNL],LIMBUNGAN,RUMBAI PESISIR,KOTA PEKANBARU,0.566630,101.448820,ALFAMART
1AD5,1AZ1,PEKANBARU,KANDIS KM 71-SIAK [KS71],TELAGA SAM- SAM,KANDIS,KOTA PEKANBARU,0.881700,101.248810,ALFAMART
1AD6,1AZ1,PEKANBARU,INDAH KASIH-SIAK [IHIS],PERAWANG,TUALANG,KOTA PADANG,-0.673420,101.599780,ALFAMART
1AD7,1AZ1,PEKANBARU,SUNGAI ROKAN [SNAO],TANJUNG RHU,LIMA PULUH,KOTA PEKANBARU,0.537430,101.462180,ALFAMART
1ADA,1AZ1,PEKANBARU,RAWA MAKMUR/F [RRUM],RAWA MAKMUR,BONAI DARUSSALAM,KOTA PEKANBARU,1.067004,100.684195,ALFAMART
1ADB,1AZ1,PEKANBARU,PERAWANG KM 3/F [P3MK],TUALANG,TUALANG,KOTA PADANG,-0.666737,101.612892,ALFAMART
1ADC,1AZ1,PEKANBARU,PERAWANG KM 8 [P8MK],PERAWANG BARAT,TUALANG,KOTA PADANG,-0.676953,101.575110,ALFAMART
1ADD,1AZ1,PEKANBARU,PANGKALAN KURAS [PSAR],SOREK SATU,PANGKALAN KURAS,KOTA PEKANBARU,0.126745,102.063609,ALFAMART
1ADE,1AZ1,PEKANBARU,BRIGHT DUMAI [BUDT],BAGAN BESAR,BUKIT KAPUR,KOTA DUMAI,1.590689,101.399544,ALFAMART
1ADF,1AZ1,PEKANBARU,M.YAMIN PERAWANG/F [MYMN],PERAWANG,TUALANG,KOTA PADANG,-0.677750,101.598360,ALFAMART
1ADH,1AZ1,PEKANBARU,MAHATO KM 11/F [M11M],MAHATO,TAMBUSAI UTARA,KOTA PEKANBARU,1.351975,100.443410,ALFAMART
1ADI,1AZ1,PEKANBARU,Imam Munandar 2,TANGKERANG TIMUR,TENAYAN RAYA,Kota Pekanbaru,0.495302,101.491408,ALFAMART
1ADK,1AZ1,PEKANBARU,TELUK NAYANG [TGNA],TELUK NAYANG,PUJUD,KOTA PEKANBARU,1.432393,100.678436,ALFAMART
1ADL,1AZ1,PEKANBARU,SEDINGINAN [SIGN],SEDINGINAN,TANAH PUTIH,KOTA PEKANBARU,1.563831,101.004932,ALFAMART
1ADM,1AZ1,PEKANBARU,SIAK II PKU/F [SIAK],PALAS,RUMBAI,KOTA PEKANBARU,0.588640,101.397530,ALFAMART
1ADN,1AZ1,PEKANBARU,KARTIKA SARI [KKIT],UMBAN SARI,RUMBAI,KOTA PEKANBARU,0.568591,101.419162,ALFAMART
1ADP,1AZ1,PEKANBARU,Tambusai Sp Paus,WONOREJO,MARPOYAN DAMAI,Kota Pekanbaru,0.506133,101.437592,ALFAMART
1ADQ,1AZ1,PEKANBARU,BANDAR SUNGAI [BGNU],BANDAR PEDADA,SABAK AUH,KOTA JAMBI,-1.107065,102.100687,ALFAMART
1ADR,1AZ1,PEKANBARU,BALAM KM 21 [B12M],BANGKO SEMPURNA,BANGKO PUSAKO,KOTA PEKANBARU,1.694394,100.703021,ALFAMART
1ADS,1AZ1,PEKANBARU,BANGKINANG SEBRANG [BARB],MUARA UWAI,BANGKINANG,KOTA PADANG,0.356314,101.023635,ALFAMART
1ADT,1AZ1,PEKANBARU,BANGKINANG KOTA [BTOK],BANGKINANG,BANGKINANG,KOTA PADANG,0.346178,101.028073,ALFAMART
1ADU,1AZ1,PEKANBARU,MENGGALA KM 24 [M42M],MENGGALA SAKTI,TANAH PUTIH,KOTA PEKANBARU,1.487131,100.816996,ALFAMART
1ADV,1AZ1,PEKANBARU,RIAU 2 [R2UI],PADANG TERUBUK,SENAPELAN,KOTA PEKANBARU,0.535074,101.430331,ALFAMART
1ADW,1AZ1,PEKANBARU,Pasir Putih 2,PANDAU JAYA,SIAK HULU,Kota Pekanbaru,0.494424,101.428030,ALFAMART
1ADY,1AZ1,PEKANBARU,SEMINAI [SNIM],PANGKALAN KERINCI,PANGKALAN KERINCI,KOTA PEKANBARU,0.387563,101.849771,ALFAMART
1AE1,1AZ1,PEKANBARU,Rajawali Pku,KEDUNG SARI,SUKAJADI,Kota Pekanbaru,0.494395,101.428083,ALFAMART
1AE3,1AZ1,PEKANBARU,SPBU Syamsul Anuar,SIDOMULYO TIMUR,MARPOYAN DAMAI,Kota Pekanbaru,0.494411,101.427981,ALFAMART
1AE4,1AZ1,PEKANBARU,AIR HITAM [AMAT],SIMPANG BARU,BINAWIDYA,KOTA PADANG,0.499780,101.368590,ALFAMART
1AE5,1AZ1,PEKANBARU,PTPN LUBUK DALAM/F [PMAL],PASAR BARU,LUBUK DALAM,KOTA PEKANBARU,-0.616690,101.800440,ALFAMART
1AE6,1AZ1,PEKANBARU,JENSUD 6 -DURI [JSA6],TALANG MANDI,MANDAU,KABUPATEN BENGKALIS,1.254250,101.221200,ALFAMART
1AE7,1AZ1,PEKANBARU,TAMPAN [TNAP],TAMPAN,PAYUNG SEKAKI,KOTA PEKANBARU,0.541090,101.419760,ALFAMART
1AE9,1AZ1,PEKANBARU,SPBU JL. SIAK II [SKAS],LABUHBARU BARAT,PAYUNG SEKAKI,KOTA PEKANBARU,0.512090,101.395470,ALFAMART
1AEA,1AZ1,PEKANBARU,BALAM KM 31 [B13M],KEPENGHULUAN KARYA JAYA,BALAI JAYA,KOTA PEKANBARU,1.704869,100.621498,ALFAMART
1AEB,1AZ1,PEKANBARU,LINTAS KERINCI [LCNI],PANGKALAN KERINCI,PANGKALAN KERINCI,KOTA PEKANBARU,0.418717,101.857997,ALFAMART
1AEC,1AZ1,PEKANBARU,MAHATO KM 23/F [M32M],MAHATO,TAMBUSAI UTARA,KOTA PEKANBARU,1.373935,100.346340,ALFAMART
1AED,1AZ1,PEKANBARU,PKL KERINCI KOTA [PTOK],PANGKALAN KERINCI,PANGKALAN KERINCI,KOTA PEKANBARU,0.370075,101.859167,ALFAMART
1AEE,1AZ1,PEKANBARU,SIMPANG BENAR 2 [S2RA],UJUNG TANJUNG,TANAH PUTIH,KOTA PEKANBARU,1.626817,100.989669,ALFAMART
1AEG,1AZ1,PEKANBARU,SIMPANG GENJER/F [SREJ],TANJUNG MEDAN,TAMBUSAI UTARA,KOTA PEKANBARU,1.273074,100.378195,ALFAMART
1AEH,1AZ1,PEKANBARU,SALO-KAMPAR/F [SLKP],SALO,SALO,KOTA PADANG,0.323615,100.986226,ALFAMART
1AEJ,1AZ1,PEKANBARU,Lintas Timur Tenayan Raya,MENTANGOR,KULIM,Kota Pekanbaru,0.473878,101.514416,ALFAMART
1AEK,1AZ1,PEKANBARU,KSB LUBUK ALUNG/F [KNUL],,,KOTA PEKANBARU,0.507407,101.451867,ALFAMART
1AEL,1AZ1,PEKANBARU,MUARA JAYA/F [MYAJ],MUARA JAYA,KEPENUHAN HULU,KOTA PEKANBARU,0.961348,100.553688,ALFAMART
1AEM,1AZ1,PEKANBARU,JENSUD BANGKINANG [JGNA],LANGGINI,BANGKINANG,KOTA PADANG,0.337221,101.023540,ALFAMART
1AEN,1AZ1,PEKANBARU,BAGAN BATU KM 2 [B2MK],BAGAN BATU,BAGAN SINEMBAH,KOTA PEKANBARU,1.685938,100.418365,ALFAMART
1AEO,1AZ1,PEKANBARU,KANDIS KM 81/F [K81M],KANDIS,KANDIS,KOTA PEKANBARU,0.956498,101.247444,ALFAMART
1AEP,1AZ1,PEKANBARU,LABOY JAYA [LYAJ],LABOY JAYA,BANGKINANG,KOTA PADANG,0.452338,101.023972,ALFAMART
1AEQ,1AZ1,PEKANBARU,BRIGHT LANGGAM [BNAL],KERINCI KIRI,KERINCI KANAN,KOTA PADANG,0.437541,101.679264,ALFAMART
1AER,1AZ1,PEKANBARU,BALAM KM 19 [B19M],BANGKO LESTARI,BANGKO PUSAKO,KOTA PEKANBARU,1.688357,100.718201,ALFAMART
1AES,1AZ1,PEKANBARU,SUNGAI BUAYA [SYAU],BAGAN SINEMBAH,BAGAN SINEMBAH RAYA,KOTA PEKANBARU,1.723025,100.411907,ALFAMART
1AET,1AZ1,PEKANBARU,SIMPANG 8 [S8NG],PERAWANG BARAT,TUALANG,KOTA PADANG,-0.658511,101.577167,ALFAMART
1AEU,1AZ1,PEKANBARU,Jensud,TANGKERANG SELATAN,Bukit raya,Kota Pekanbaru,0.494436,101.427970,ALFAMART
1AEV,1AZ1,PEKANBARU,Pandau Jaya,PANDAU JAYA,SIAK HULU,Kota Pekanbaru,0.494424,101.428030,ALFAMART
1AEW,1AZ1,PEKANBARU,KLINIK DINDA/F [KNID],KUALA SEMUDAN,BANDAR PETALANGAN,KOTA PEKANBARU,0.093494,102.087193,ALFAMART
1AEX,1AZ1,PEKANBARU,KSB M. BOYA/F [KSAY],TEMBILAHAN,TEMBILAHAN,KOTA PEKANBARU,-0.323356,103.158625,ALFAMART
1AEY,1AZ1,PEKANBARU,Teropong Ujung PKU,SIALANG MUNGGU,TUAH MADANI,Kota Pekanbaru,0.492391,101.462251,ALFAMART
1AF1,1AZ1,PEKANBARU,Parit Indah,TANGKERANG LABUAI,BUKIT RAYA,Kota Pekanbaru,0.494345,101.428344,ALFAMART
1AF2,1AZ1,PEKANBARU,SULTAN SYARIF KASIM [SMIS],RINTIS,LIMA PULUH,KOTA PEKANBARU,0.534890,101.453710,ALFAMART
1AF3,1AZ1,PEKANBARU,Taskurun,WONOREJO,MARPOYAN DAMAI,Kota Pekanbaru,0.494309,101.428601,ALFAMART
1AF5,1AZ1,PEKANBARU,Simpang seroja,DELIMA,BINAWIDYA,Kota Pekanbaru,0.494411,101.427981,ALFAMART
1AF6,1AZ1,PEKANBARU,TENAYAN RAYA [TAYR],KULIM,TENAYAN RAYA,KOTA PADANG,0.465090,101.527050,ALFAMART
1AFA,1AZ1,PEKANBARU,KSB TELAGA BIRU/F [KRIB],TEMBILAHAN,TEMBILAHAN,KOTA PEKANBARU,-0.322514,103.150940,ALFAMART
1AFB,1AZ1,PEKANBARU,DAYUN KM 65 [D65M],BANJAR SEMINAI,DAYUN,KOTA PEKANBARU,-0.638767,101.946604,ALFAMART
1AFC,1AZ1,PEKANBARU,RAWANG KAO [ROAK],RAWANG KAO,LUBUK DALAM,KOTA PEKANBARU,-0.612719,101.800628,ALFAMART
1AFD,1AZ1,PEKANBARU,KSB KM 5 KEMPAS/F [KSAP],,,KOTA PEKANBARU,0.506615,101.449765,ALFAMART
1AFE,1AZ1,PEKANBARU,RAMBAH SAMO/F [RMAS],RAMBAH SAMO,RAMBAH SAMO,KOTA PEKANBARU,0.832113,100.368204,ALFAMART
1AFG,1AZ1,PEKANBARU,SIMPANG GELOMBANG [SNAB],SIMPANG BELUTU,KANDIS,KOTA PEKANBARU,0.863721,101.285222,ALFAMART
1AFH,1AZ1,PEKANBARU,PLAZA SENAPELAN [PNAL],RINTIS,LIMA PULUH,KOTA PEKANBARU,0.532446,101.448390,ALFAMART
1AFI,1AZ1,PEKANBARU,Komplek Mall Ska,DELIMA,BINAWIDYA,Kota Pekanbaru,0.494345,101.428344,ALFAMART
1AFJ,1AZ1,PEKANBARU,RANTAU KASAI [RIAS],TAMBUSAI UTARA,TAMBUSAI UTARA,KOTA PEKANBARU,1.254376,100.372423,ALFAMART
1AFK,1AZ1,PEKANBARU,A RAHMAN SALEH [AHEL],KUMANTAN,BANGKINANG,KOTA PADANG,0.337450,101.032822,ALFAMART
1AFL,1AZ1,PEKANBARU,LINTAS LOGAS/F [LSAG],LOGAS,SINGINGI,KOTA PADANG,-0.462235,101.398598,ALFAMART
1AFM,1AZ1,PEKANBARU,KSB KERITANG HULU/F [KUHG],KERITANG,KEMUNING,KOTA PEKANBARU,-0.869672,102.653053,ALFAMART
1AFN,1AZ1,PEKANBARU,PENGINAPAN AS SYOFA/F [PAOF],TAMBUSAI TENGAH,TAMBUSAI,KOTA PEKANBARU,1.081023,100.243184,ALFAMART
1AFO,1AZ1,PEKANBARU,LINTAS BUATAN SIAK [LSAI],SUNGAI MEMPURA,MEMPURA,KOTA PEKANBARU,-0.797832,102.012922,ALFAMART
1AFP,1AZ1,PEKANBARU,KUANSING MART/F [KUAR],SUNGAI JERING,KUANTAN TENGAH,KOTA PADANG,-0.527597,101.552524,ALFAMART
1AFQ,1AZ1,PEKANBARU,SIMPANG KULIM [SMIL],KAMPUNG BARU,SENAPELAN,KOTA PEKANBARU,0.538554,101.430591,ALFAMART
1AFR,1AZ1,PEKANBARU,KSB SIKABAU/F [KSAB],,,KOTA PEKANBARU,0.510980,101.449967,ALFAMART
1AFS,1AZ1,PEKANBARU,KSBPENGALIHANKRITANG/F [KSRK],PENGALIHAN/PENGALEHAN,KERITANG,KOTA PEKANBARU,-0.641191,102.761427,ALFAMART
1AFT,1AZ1,PEKANBARU,KSB SELENSEN/F [KNES],SELENSEN,KEMUNING,KOTA PEKANBARU,-0.963615,102.763758,ALFAMART
1AFU,1AZ1,PEKANBARU,PEKANBARU KOTA [POKU],KOTA TINGGI,PEKANBARU,KOTA PEKANBARU,0.532257,101.449258,ALFAMART
1AFV,1AZ1,PEKANBARU,BENAI [BNEB],BENAI,BENAI,KOTA PADANG,-0.487384,101.619946,ALFAMART
1AFW,1AZ1,PEKANBARU,Tuanku Tambusai PKU,LABUH BARU TIMUR,PAYUNG SEKAKI,Kota Pekanbaru,0.504301,101.431653,ALFAMART
1AFX,1AZ1,PEKANBARU,MUARA LEMBU [MUBM],MUARA LEMBU,SINGINGI,KOTA PADANG,-0.398939,101.353054,ALFAMART
1AFY,1AZ1,PEKANBARU,SP 5 KULIM JAYA/F [SYAJ],KULIM JAYA,LUBUK BATU JAYA,KOTA PEKANBARU,-0.380661,102.118246,ALFAMART
1AG3,1AZ1,PEKANBARU,K.H.Nasution 5,MAHARATU,MARPOYAN DAMAI,Kota Pekanbaru,0.494424,101.428030,ALFAMART
1AG4,1AZ1,PEKANBARU,PANAM SQUARE [PERU],SIMPANG BARU,BINAWIDYA,KOTA PADANG,0.464360,101.386170,ALFAMART
1AG6,1AZ1,PEKANBARU,PTPN SEI LALA - INHU,SEI LALA,SEI LALA,KOTA PEKANBARU,-0.408937,102.194580,ALFAMART
1AG7,1AZ1,PEKANBARU,Kampung Tengah,KAMPUNG TENGAH,Sukajadi,Kota Pekanbaru,0.494395,101.428083,ALFAMART
1AG9,1AZ1,PEKANBARU,SP.LIMA-SIAK [SP5S],BUKIT AGUNG,KERINCI KANAN,KOTA PEKANBARU,0.432850,101.817920,ALFAMART
1AGA,1AZ1,PEKANBARU,SKPD - ROHUL/F [SLUH],RAMBAH,RAMBAH HILIR KEC RAMBAH HILIR,KOTA PEKANBARU,0.988030,100.284107,ALFAMART
1AGB,1AZ1,PEKANBARU,SIAK RAYA [SIKR],KAMPUNG DALAM,SIAK,KOTA PEKANBARU,-0.798998,102.042709,ALFAMART
1AGC,1AZ1,PEKANBARU,TANJUNG PAUH [THUA],TANJUNG PAUH,SINGINGI HILIR,KOTA PADANG,-0.047076,101.257596,ALFAMART
1AGD,1AZ1,PEKANBARU,SENTAJO RAYA [SROJ],KAMPUNG BARU SENTAJO,SENTAJO RAYA,KOTA PADANG,-0.488636,101.602211,ALFAMART
1AGE,1AZ1,PEKANBARU,PANGEAN [PNAE],PASAR BARU PANGEAN,PANGEAN,KOTA PADANG,-0.415069,101.683692,ALFAMART
1AGF,1AZ1,PEKANBARU,YOS SUDARSO [YSRA],SEKIP HULU,RENGAT,KOTA PEKANBARU,-0.373661,102.547631,ALFAMART
1AGG,1AZ1,PEKANBARU,PAKET B BELILAS [PLIL],BULUH RAMPAI,SEBERIDA,KOTA PEKANBARU,-0.542937,102.430554,ALFAMART
1AGH,1AZ1,PEKANBARU,SULTAN RENGAT [SNER],KAMPUNG DAGANG,RENGAT,KOTA PEKANBARU,-0.369577,102.533403,ALFAMART
1AGI,1AZ1,PEKANBARU,KSB TARUSAN/F [KSAS],,,KOTA PEKANBARU,0.507344,101.444062,ALFAMART
1AGJ,1AZ1,PEKANBARU,CERENTI [CITN],KAMPUNG BARU,CERENTI,KOTA PEKANBARU,-0.496381,101.864190,ALFAMART
1AGK,1AZ1,PEKANBARU,BALAM KM 8 [BKM8],BANGKO JAYA,BANGKO PUSAKO,KOTA PEKANBARU,1.668096,100.799875,ALFAMART
1AGL,1AZ1,PEKANBARU,SUNGAI KUNING [SNIN],SUNGAI KUNING,SINGINGI,KOTA PADANG,-0.325929,101.424556,ALFAMART
1AGM,1AZ1,PEKANBARU,Nangka Ujung,DELIMA,BINAWIDYA,KOTA PADANG,0.494309,101.428601,ALFAMART
1AGN,1AZ1,PEKANBARU,KSB GUNUNG MEDAN/F [KSDN],,,KOTA PEKANBARU,0.511169,101.444150,ALFAMART
1AGO,1AZ1,PEKANBARU,KSBPANGKALANKOTOBARU/F [KBOT],,,KOTA PEKANBARU,0.504675,101.449737,ALFAMART
1AGP,1AZ1,PEKANBARU,LINTASPASIRPENGARIAN [LNAI],TELUK AUR,RAMBAH SAMO,KOTA PEKANBARU,0.801615,100.455894,ALFAMART
1AGQ,1AZ1,PEKANBARU,TASIK JUANG/F [TAUJ],TASIK JUANG,LUBUK BATU JAYA,KOTA PEKANBARU,-0.380966,102.083145,ALFAMART
1AGR,1AZ1,PEKANBARU,DESA MANANTI/F [DITN],MANANTI,HUTA RAJA TINGGI,KOTA MEDAN,1.063347,100.065400,ALFAMART
1AGS,1AZ1,PEKANBARU,SEI LALA [SEIL],PERKEBUNAN SEI/SUNGAI LALA,SUNGAI LALA,KOTA PEKANBARU,-0.403557,102.203736,ALFAMART
1AGT,1AZ1,PEKANBARU,LUBUK BENDAHARA [LAHA],LUBUK BENDAHARA,ROKAN IV KOTO,KOTA PEKANBARU,0.680658,100.482605,ALFAMART
1AGU,DC_REG,DC REGIONAL,7.PRAMUKA PEKANBARU ( 1AGU ),-,-,KOTA PEKANBARU,0.505018,101.445369,ALFAMART
1AGV,1AZ1,PEKANBARU,SYEKH ISMAIL [SIIL],RAMBAH TENGAH UTARA,RAMBAH,KOTA PEKANBARU,0.883604,100.290850,ALFAMART
1AGW,1AZ1,PEKANBARU,TANDUN [TNDN],KOTO TANDUN,TANDUN,KOTA PEKANBARU,0.634110,100.598355,ALFAMART
1AGX,1AZ1,PEKANBARU,KSB BATANG TUAKA/F [KKAU],,,KOTA PEKANBARU,0.506566,101.444578,ALFAMART
1AH1,1AZ1,PEKANBARU,Sidomulyo Timur,SIDOMULYO TIMUR,MARPOYAN DAMAI,Kota Pekanbaru,0.494411,101.427981,ALFAMART
1AH6,1AZ1,PEKANBARU,MAHARAJA INDRA [MHJD],PKL KERINCI TIMUR,PKL KERINCI,KOTA PEKANBARU,0.409890,101.858350,ALFAMART
1AHA,1AZ1,PEKANBARU,YOSSUDARSO RUMBAI [YIAB],UMBAN SARI,RUMBAI,KOTA PEKANBARU,0.560782,101.432528,ALFAMART
1AHB,1AZ1,PEKANBARU,PASIR PENGARAIAN [PNAI],BABUSSALAM,RAMBAH,KOTA PEKANBARU,0.869835,100.292608,ALFAMART
1AHC,1AZ1,PEKANBARU,ALIANTAN/F [ANAT],ALIANTAN RT. 015 RW. 008,KABUN,KOTA PEKANBARU,0.534775,100.727507,ALFAMART
1AHD,1AZ1,PEKANBARU,KELAWAT [KTAW],KELAWAT,SUNGAI LALA,KOTA PEKANBARU,-0.391119,102.220600,ALFAMART
1AHE,,,arai Bangun Kampar,,,,0.431824,101.381864,ALFAMART
1AHF,1AZ1,PEKANBARU,KOTA INTAN [KNIA],KEMBANG DAMAI,PAGARAN TAPAH DARUSSALAM,KOTA PEKANBARU,0.790677,100.599386,ALFAMART
1AHG,1AZ1,PEKANBARU,REST AREA KM 45A [R45A],KANDIS,KANDIS,KOTA PEKANBARU,0.937235,101.229978,ALFAMART
1AHH,1AZ1,PEKANBARU,REST AREA KM 65B [RA65],TENGGANAU,PINGGIR,KOTA PEKANBARU,1.111636,101.258713,ALFAMART
1AHI,1AZ1,PEKANBARU,SUNGAI SIRIH [SHIR],SUNGAI SIRIH,SINGINGI,KOTA PADANG,-0.370987,101.416486,ALFAMART
1AHJ,1AZ1,PEKANBARU,LINTAS PERANAP [LPAN],SEMILINANG DARAT,PERANAP,KOTA PEKANBARU,-0.496964,102.022312,ALFAMART
1AHK,1AZ1,PEKANBARU,KSB LINGKAR II/F [KSII],,,KOTA PEKANBARU,0.504551,101.452343,ALFAMART
1AHL,1AZ1,PEKANBARU,RAMBAH [RHAB],PEMATANG BERANGAN,RAMBAH,KOTA PEKANBARU,0.882750,100.297519,ALFAMART
1AHM,1AZ1,PEKANBARU,SAWAH BARU/F [SBHA],SAWAH BARU,KAMPAR TIMUR,KOTA PADANG,0.353074,101.186593,ALFAMART
1AHN,1AZ1,PEKANBARU,MAHATO KM 24/F [MK24],MAHATO,TAMBUSAI UTARA,KOTA PEKANBARU,1.377980,100.334916,ALFAMART
1AHO,1AZ1,PEKANBARU,DESA LIBO JAYA/F [DAYA],LIBO JAYA,KANDIS,KOTA PEKANBARU,0.978083,101.156583,ALFAMART
1AHP,1AZ1,PEKANBARU,TITIAN RESAK [TKAS],TITIAN RESAK,SEBERIDA,KOTA PEKANBARU,-0.540222,102.406889,ALFAMART
1AHQ,1AZ1,PEKANBARU,WINGKY MART/F [WTRA],PASAR USANG,KUANTAN HILIR,KOTA PADANG,-0.436680,101.731012,ALFAMART
1AHR,1AZ1,PEKANBARU,AS SHOFA BANGUN JAYA/F [AAYA],BANGUN JAYA,TAMBUSAI UTARA,KOTA PEKANBARU,1.202838,100.256548,ALFAMART
1AHS,1AZ1,PEKANBARU,JAPURA [JRUP],JAPURA,LIRIK,KOTA PEKANBARU,-0.357599,102.345749,ALFAMART
1AHT,1AZ1,PEKANBARU,Karya 4,TANAH MERAH,SIAK HULU,Kota Pekanbaru,0.494424,101.428030,ALFAMART
1AHU,1AZ1,PEKANBARU,DESA AEK TINGA/F [DGNI],AEK TINGA,SOSA,KOTA MEDAN,1.056537,99.982466,ALFAMART
1AHV,1AZ1,PEKANBARU,KSB MUARO LABUAH/F [KHUA],,,KOTA PEKANBARU,0.507234,101.447691,ALFAMART
1AHW,1AZ1,PEKANBARU,KSB TANJUNG BERINGIN/F [KNIR],,,KOTA PEKANBARU,0.505919,101.445132,ALFAMART
1AHX,1AZ1,PEKANBARU,RS SURYA INSANI/F [RSIN],SUKA MAJU,RAMBAH,KOTA PEKANBARU,0.849366,100.323909,ALFAMART
1AHY,1AZ1,PEKANBARU,UJUNG BATU KOTA [UATO],UJUNG BATU,UJUNG BATU,KOTA PEKANBARU,0.713760,100.531058,ALFAMART
1AI1,1AZ1,PEKANBARU,JL.KINIBALU [KULA],SEKIP,LIMA PULUH,KOTA PEKANBARU,0.526120,101.459260,ALFAMART
1AI3,1AZ1,PEKANBARU,JL.SM.AMIN [SMI1],SIMPANG BARU,BINAWIDYA,KOTA PADANG,0.473040,101.394910,ALFAMART
1AI5,1AZ1,PEKANBARU,GATOT SUBROTO-DUMAI [GTOD],MEKAR SARI,DUMAI SELATAN,KOTA DUMAI,1.630560,101.381550,ALFAMART
1AI6,1AZ1,PEKANBARU,SOEKARNO HATTA-DUMAI [STOD],BAGAN BESAR,BUKIT KAPUR,KOTA DUMAI,1.591460,101.401060,ALFAMART
1AI7,1AZ1,PEKANBARU,BUNGA RAYA-SIAK [BRYS],BUNGA RAYA,BUNGA RAYA,KOTA PEKANBARU,-0.963890,102.076130,ALFAMART
1AI9,1AZ1,PEKANBARU,STO TELKOM DUMAI/F [SIAM],DUMAI,DUMAI,KOTA DUMAI,1.678230,101.445870,ALFAMART
1AIA,1AZ1,PEKANBARU,KABUN/F [KNUB],KABUN,KABUN,KOTA PADANG,0.464357,100.781941,ALFAMART
1AIB,1AZ1,PEKANBARU,LINTASDURIDUMAI KM19/F [LDDI],SEBANGAR,MANDAU,KOTA DUMAI,1.417150,101.165160,ALFAMART
1AIC,1AZ1,PEKANBARU,LINTAS UKUI [LIUK],UKUI I,UKUI,KOTA PEKANBARU,-0.119981,102.147160,ALFAMART
1AID,1AZ1,PEKANBARU,KSB SUNGAI TAMBANG/F [KSAG],,,KOTA PEKANBARU,0.508877,101.445316,ALFAMART
1AIE,1AZ1,PEKANBARU,KSB SUNGAI BERINGIN/F [KSIG],,,KOTA PEKANBARU,0.511001,101.449213,ALFAMART
1AIF,1AZ1,PEKANBARU,PTPN IV TERANTAM/F [PMAT],KASIKAN,TAPUNG HULU,KOTA PEKANBARU,0.578262,100.756679,ALFAMART
