"store_code","store_name","branch_code","branch_name","fc_code","flagroute","mds_name","latitude","longitude","tipe_toko","","","",""
"K592","ALFAMART TAWAKAL 3 [TWL3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1695519","106.79637376","AC 10P COKE","","","",""
"K691","ALFAMART PALMERAH BARAT [PMR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.208556","106.789074","AU 8P COKE","","","",""
"K697","ALFAMART KEBAYORAN LAMA 5 [YOR5]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220924","106.778563","AU 12P COKE","","","",""
"K734","ALFAMART MASJID AS SURUR[MASR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.199832889251411","106.76625343970954","AU 8P COKE","","","",""
"K791","ALFAMART KARBELA/F [BELA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2137778","106.8266488","AU 8P COKE","","","",""
"K791","ALFAMART KARBELA/F [BELA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2137778","106.8266488","AU 8P COKE","","","",""
"K792","ALFAMART KARBELA 2 [BEL2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2154405","106.8280803","AU 10P COKE","","","",""
"K792","ALFAMART KARBELA 2 [BEL2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2154405","106.8280803","AU 10P COKE","","","",""
"K793","ALFAMART MENTENG ATAS [MTAS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.214117","106.840314","AU 8P COKE","","","",""
"K796","ALFAMART KPDK/F [KPDK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.208942","106.824401","","","","",""
"K798","ALFAMART BUKIT DURI [BDRI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.221738","106.858852","AU 8P COKE","","","",""
"K798","ALFAMART BUKIT DURI [BDRI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.221738","106.858852","AU 8P COKE","","","",""
"K799","ALFAMART BUKIT DURI SELATAN [BDRS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220805","106.854162","AU 10P COKE","","","",""
"K799","ALFAMART BUKIT DURI SELATAN [BDRS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220805","106.854162","AU 10P COKE","","","",""
"K799","ALFAMART BUKIT DURI SELATAN [BDRS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220805","106.854162","AU 10P COKE","","","",""
"K799","ALFAMART BUKIT DURI SELATAN [BDRS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220805","106.854162","AU 10P COKE","","","",""
"K802","ALFAMART BARKAH [BKAH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220907","106.849772","AU 10P COKE","","","",""
"K802","ALFAMART BARKAH [BKAH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220907","106.849772","AU 10P COKE","","","",""
"K802","ALFAMART BARKAH [BKAH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220907","106.849772","AU 10P COKE","","","",""
"K803","ALFAMART RASAMALA/F [MALA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.211103","106.842090","AU 8P COKE","","","",""
"K804","ALFAMART PSPT TEBET [PSPT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.234816","106.856755","AU 12P COKE","","","",""
"K804","ALFAMART PSPT TEBET [PSPT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.234816","106.856755","AU 12P COKE","","","",""
"K805","ALFAMART TEBET RAYA [TBET]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.229585","106.853200","AU 10P COKE","","","",""
"K805","ALFAMART TEBET RAYA [TBET]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.229585","106.853200","AU 10P COKE","","","",""
"K805","ALFAMART TEBET RAYA [TBET]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.229585","106.853200","AU 10P COKE","","","",""
"K849","ALFAMART LOKASARI [LOSI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.14759","106.82354666666667","","","","",""
"K856","ALFAMART GAJAH MADA 2 [GMA2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.157003249973059","106.81831050664186","","","","",""
"K864","ALFAMART SOEPOMO/F [SPOM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.221040","106.853914","AU 8P COKE","","","",""
"K874","ALFAMART SAWO KECIK [SWOK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.223894","106.855144","AU 8P COKE","","","",""
"K874","ALFAMART SAWO KECIK [SWOK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.223894","106.855144","AU 8P COKE","","","",""
"K881","ALFAMART MANGGA BESAR RAYA 2 [MBS2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148793","106.825211","AU 8P COKE","","","",""
"K881","ALFAMART MANGGA BESAR RAYA 2 [MBS2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148793","106.825211","AU 8P COKE","","","",""
"K883","ALFAMART RAWA BELONG 3 [RWB3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.201294","106.782569","AU 10P COKE","","","",""
"K887","ALFAMART MEDIT 1 BOUGENVILLE [M1BE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.174300","106.788206","AU 6P COKE","","","",""
"K895","ALFAMART APT MEDIT AZALEA [AMAE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.175728","106.787407","AU 8P COKE","","","",""
"K900","ALFAMART KEMANGGISAN 5 [KGS5]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.189454","106.786427","AU 8P COKE","","","",""
"K904","ALFAMART GURU MUGNI [GUMU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230321","106.821793","AU 8P COKE","","","",""
"K904","ALFAMART GURU MUGNI [GUMU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230321","106.821793","AU 8P COKE","","","",""
"K904","ALFAMART GURU MUGNI [GUMU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230321","106.821793","AU 8P COKE","","","",""
"K905","ALFAMART PERNIAGAAN [PRGA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.141149743179985","106.81091667089402","","","","",""
"K913","ALFAMART JELAMBAR BARAT 2 [JBT2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1505803","106.7831512","AU 8P COKE","","","",""
"K919","ALFAMART RAWA SIMPRUG [RWSG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.228248","106.785338","AU 8P COKE","","","",""
"K930","ALFAMART KARBELA 3 [BEL3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.216122824698687","106.82439216412604","AU 10P COKE","","","",""
"K930","ALFAMART KARBELA 3 [BEL3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.216122824698687","106.82439216412604","AU 10P COKE","","","",""
"K934","ALFAMART TAMAN DAAN MOGOT [TDMO]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.169095","106.784601","AU 10P COKE","","","",""
"K940","ALFAMART JL. ANGGREK [AGRE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.203265655785799","106.77225513383746","AU 12P COKE","","","",""
"K942","ALFAMART MELAYU KECIL [MYUK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.224767","106.862980","AU 8P COKE","","","",""
"k942","ALFAMART MELAYU KECIL [MYUK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.224767","106.862980","AU 8P COKE","","","",""
"K942","ALFAMART MELAYU KECIL [MYUK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.224767","106.862980","AU 8P COKE","","","",""
"K943","ALFAMART SENI BUDAYA JLMBAR 2 [SNBA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1508877","106.78628505","AU 10P COKE","","","",""
"K951","ALFAMART JELAMBAR HADIAH [JRHA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.160011","106.785737","AU 10P COKE","","","",""
"K958","ALFAMART POS PENGUMBEN 2 [PPE2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.216488","106.769750","AU 10P COKE","","","",""
"K975","ALFAMART BANDENGAN SELATAN [BDGS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1368213","106.8004096","AU 8P COKE","","","",""
"KA03","ALFAMART H. KELIK 2 [KLI2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2092828983440995","106.7607691604644","AC 8P COKE","","","",""
"KA16","ALFAMART KEBAYORAN LAMA 6 [KBL6]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.213343","106.780096","AU 10P COKE","","","",""
"KA24","ALFAMART POS PENGUMBEN 3 [PPE3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.216391674242914","106.77063072100282","AU 10P COKE","","","",""
"KA32","ALFAMART PTB ANGKE 3 [PTB3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.142456","106.798778","AU 8P COKE","","","",""
"KA32","ALFAMART PTB ANGKE 3 [PTB3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.142456","106.798778","AU 8P COKE","","","",""
"KA33","ALFAMART TEBET TIMUR RAYA [TBTR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.232477","106.853056","AU 8P COKE","","","",""
"KA33","ALFAMART TEBET TIMUR RAYA [TBTR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.232477","106.853056","AU 8P COKE","","","",""
"KA33","ALFAMART TEBET TIMUR RAYA [TBTR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.232477","106.853056","AU 8P COKE","","","",""
"KA52","ALFAMART KEMENANGAN III - 2 [KN32]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.144463333333334","106.81197833333333","AU 8P COKE","","","",""
"KA60","ALFAMART BANDENGAN SELATAN 2 [BSE2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.136238174512982","106.80453962646425","AU 10P COKE","","","",""
"KB04","ALFAMART DURI SELATAN 2 [DIS2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.157579","106.806125","AU 6P COKE","","","",""
"KB04","ALFAMART DURI SELATAN 2 [DIS2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.157579","106.806125","AU 6P COKE","","","",""
"KB12","ALFAMART MAKALIWE 2/F [MKLW]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.16182234","106.79290662","AU 6P COKE","","","",""
"KB13","ALFAMART KS. TUBUN [KTBU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.199106","106.802166","AU 10P COKE","","","",""
"KB13","ALFAMART KS. TUBUN [KTBU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.199106","106.802166","AU 10P COKE","","","",""
"KB15","ALFAMART GREEN VILLE 3 [GRV3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.172265","106.776804","AU 10P COKE","","","",""
"KB18","ALFAMART KEMANGGISAN 6 [KMG6]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.193773","106.786422","AU 10P COKE","","","",""
"KB22","ALFAMART PALMERAH BARAT 2 [PLB2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.207667","106.791930","AU 10P COKE","","","",""
"KB25","ALFAMART GAJAH MADA 3 [GJM3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.15597914904356","106.81787925772369","AU 8P COKE","","","",""
"KB26","ALFAMART KEDOYA RAYA 3 [KDR3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.169055420905352","106.76133661530912","AU 8P COKE","","","",""
"KB26","ALFAMART KEDOYA RAYA 3 [KDR3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.169055420905352","106.76133661530912","AU 8P COKE","","","",""
"KB32","ALFAMART KEDOYA GREEN GARDEN [KDGG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.124864","106.846352","AU 8P COKE","","","",""
"KB32","ALFAMART KEDOYA GREEN GARDEN [KDGG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.124864","106.846352","AU 8P COKE","","","",""
"KB47","ALFAMART GAJAH MADA 4 [GJM4]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1493186","106.8163086","","","","",""
"KB71","ALFAMART PERJUANGAN KBN JRK 2 [PERJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.192692","106.762662","","","","",""
"KB71","PERJUANGAN KBN JRK 2","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.19267","106.76262","","","","",""
"KB76","ALFAMART BUDHI RAYA [BDIR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.193139","106.782253","AU 10P COKE","","","",""
"KB78","ALFAMART MANGGA BESAR 6 [MABS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.153216","106.825432","AU 10P COKE","","","",""
"KB78","ALFAMART MANGGA BESAR 6 [MABS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.153216","106.825432","AU 10P COKE","","","",""
"KB84","ALFAMART KOTA BAMBU SELATAN [KOBS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.180212","106.817262","AU 8P COKE","","","",""
"KB84","ALFAMART KOTA BAMBU SELATAN [KOBS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.180212","106.817262","AU 8P COKE","","","",""
"KB86","ALFAMART CENTRAL PARK [CRPK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.176248","106.789327","AU 8P NON COKE","","","",""
"KB91","ALFAMART MABES D LAPAN [MBDN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148734","106.825676","AU 10P COKE","","","",""
"KB91","ALFAMART MABES D LAPAN [MBDN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148734","106.825676","AU 10P COKE","","","",""
"KB92","ALFAMART JL. HADIAH [JLHD]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.161760","106.784469","AU 8P COKE","","","",""
"KB93","ALFAMART TANJUNG DUREN TIMUR [TJDT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.177302","106.786900","AC 8P COKE","","","",""
"KB94","ALFAMART PANJANG GREEN GARDEN [PAGG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.166231","106.762964","AU 10P COKE","","","",""
"KB94","ALFAMART PANJANG GREEN GARDEN [PAGG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.166231","106.762964","AU 10P COKE","","","",""
"KB97","ALFAMART ASEM BARIS 3 [ASBR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.237198","106.860061","AU 10P COKE","","","",""
"KB98","ALFAMART LATUMETEN 3 [LAT3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.145747","106.793513","AU 10P COKE","","","",""
"KC03","ALFAMART TAMAN RATU [TMNR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.16986907","106.76773636","AU 8P NON COKE","","","",""
"KC04","ALFAMART TANJUNG DUREN 3 [TJDN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.182635","106.783325","AU 10P COKE","","","",""
"KC07","ALFAMART SAWAH LIO 3 [SWHL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.147145","106.801306","AU 8P COKE","","","",""
"KC16","ALFAMART ASEM BARIS 2 [ASMB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.24094","106.86040333333334","AU 10P COKE","","","",""
"KC20","ALFAMART DAAN MOGOT GROGOL [DNMG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.161652","106.790036","AU 8P COKE","","","",""
"KC33","ALFAMART PILAR RAYA [PIRY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.182825","106.761407","AU 8P NON COKE","","","",""
"KC36","ALFAMART BATUSARI KEMANGGISAN [BSKG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.19460969","106.78227768","AU 10P COKE","","","",""
"KC45","ALFAMART JELAMBAR UTAMA SAKTI [JBUS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.153630","106.779344","AC 10P COKE","","","",""
"KC49","ALFAMART APARTEMENT METROPARK [APMK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18631","106.75768","","","","",""
"KC54","ALFAMART STA. CIKINI [STAC]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.199313","106.842223","","","","",""
"KC66","ALFAMART STA. SENEN 2 [STAS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.175486","106.844230","AC 8P COKE","","","",""
"KC66","ALFAMART STA. SENEN 2 [STAS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.175486","106.844230","AC 8P COKE","","","",""
"KC69","ALFAMART INDUSTRI [INDS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.147676","106.836446","AU 10P COKE","","","",""
"KC73","ALFAMART KOTA BARU [KTAB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.169982","106.805737","AU 10P COKE","","","",""
"KC73","ALFAMART KOTA BARU [KTAB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.169982","106.805737","AU 10P COKE","","","",""
"KC74","ALFAMART KH. MAS MANSYUR [KHMM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.196874","106.814154","AU 8P COKE","","","",""
"KC74","ALFAMART KH. MAS MANSYUR [KHMM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.196874","106.814154","AU 8P COKE","","","",""
"KC74","ALFAMART KH. MAS MANSYUR [KHMM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.196874","106.814154","AU 8P COKE","","","",""
"KC75","ALFAMART SUTAN SYAHRIR [SUSY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.196490","106.836921","AU 10P COKE","","","",""
"KC75","ALFAMART SUTAN SYAHRIR [SUSY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.196490","106.836921","AU 10P COKE","","","",""
"KC76","ALFAMART KRAMAT SENTIONG 3 [KTSG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.186912","106.850704","AH 10P COKE","","","",""
"KC76","ALFAMART KRAMAT SENTIONG 3 [KTSG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.186912","106.850704","AH 10P COKE","","","",""
"KC80","ALFAMART SALEMBA TENGAH 3 [SATH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.192967","106.854823","AU 10P COKE","","","",""
"KC83","ALFAMART MENTENG WADAS 12/F [MENT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.210849","106.842076","AU 8P COKE","","","",""
"KC84","ALFAMART TAMAN KEDOYA ELOK [TMKE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.189778307399106","106.76376342773438","AU 8P NON COKE","","","",""
"KC85","ALFAMART KEBON RAYA 2 [KORY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.183807","106.777695","AU 10P COKE","","","",""
"KC90","ALFAMART DAAN MOGOT KM 11 [DAMT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.157606244087219","106.75959527492523","AU 10P COKE","","","",""
"KC94","ALFAMART KAMBOJA/F [KAMB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.178650","106.802252","AC 10P COKE","","","",""
"KC94","ALFAMART KAMBOJA/F [KAMB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.178650","106.802252","AC 10P COKE","","","",""
"KC97","ALFAMART MUWARDI/F [MUWA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.16367022","106.79674011","AU 10P COKE","","","",""
"KD01","ALFAMART PINTU BESAR [PINT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1408117","106.8142633","AU 8P COKE","","","",""
"KD02","ALFAMART JUANDA 2 [JDA2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1676269","106.82948","AU 8P COKE","","","",""
"KD03","ALFAMART SABANG [SABG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1854323","106.8249012","AU 10P COKE","","","",""
"KD06","ALFAMART PASAR BARU [PABR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1641156","106.8337947","AU 10P COKE","","","",""
"KD07","ALFAMART AIPDA KS TUBUN [AIPD]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185835","106.800426","AU 10P COKE","","","",""
"KD07","ALFAMART AIPDA KS TUBUN [AIPD]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185835","106.800426","AU 10P COKE","","","",""
"KD09","ALFAMART GURU MUGNI 2 [GURU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230513","106.821702","AC 10P COKE","","","",""
"KD09","ALFAMART GURU MUGNI 2 [GURU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230513","106.821702","AC 10P COKE","","","",""
"KD09","ALFAMART GURU MUGNI 2 [GURU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230513","106.821702","AC 10P COKE","","","",""
"KD10","ALFAMART SETIABUDI BARAT [SETB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2087318","106.8245074","AU 10P COKE","","","",""
"KD11","ALFAMART RATU MELATI [RAML]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.169445724226534","106.76961030811071","AU 8P NON COKE","","","",""
"KD16","ALFAMART SWADAYA [SWDA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.213927","106.846941","","","","",""
"KD17","ALFAMART KEMANGGISAN 7 [KMG7]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.192788","106.784855","AU 10P COKE","","","",""
"KD19","ALFAMART KRAMAT PULO 4 [KRAP]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.183359","106.845028","AU 10P COKE","","","",""
"KD19","ALFAMART KRAMAT PULO 4 [KRAP]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.183359","106.845028","AU 10P COKE","","","",""
"KD20","ALFAMART IMAM MAHBUD [IMAM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.164923","106.808268","AU 10P COKE","","","",""
"KD21","ALFAMART SURYOPRANOTO [SRYO]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.170373","106.815879","","","","",""
"KD23","ALFAMART GROGOL PERMAI [GRLI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.157452","106.791739","AU 10P COKE","","","",""
"KD25","ALFAMART KARTINI [ARNI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.152516","106.835123","AU 10P COKE","","","",""
"KD25","ALFAMART KARTINI [ARNI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.152516","106.835123","AU 10P COKE","","","",""
"KD26","ALFAMART PEKAPURAN/F [PEKR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.149290769376906","106.81163223041308","AU 8P COKE","","","",""
"KD30","ALFAMART ARTERI KELAPA DUA [ARTE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.205267","106.770019","AU 10P COKE","","","",""
"KD31","ALFAMART KEMBANG RAYA 2 [KEBG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.182944988831878","106.83819212950766","AU 8P COKE","","","",""
"KD31","ALFAMART KEMBANG RAYA 2 [KEBG]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.182944988831878","106.83819212950766","AU 8P COKE","","","",""
"KD32","ALFAMART BEK MURAD [BEKM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.216384","106.819863","","","","",""
"KD33","ALFAMART JATI BARU [JABR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18373452846639","106.8123406639619","AC 10P COKE","","","",""
"KD33","ALFAMART JATI BARU [JABR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18373452846639","106.8123406639619","AC 10P COKE","","","",""
"KD36","ALFAMART TEBET BARAT [TEBE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.233858","106.849702","AU 10P COKE","","","",""
"KD36","ALFAMART TEBET BARAT [TEBE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.233858","106.849702","AU 10P COKE","","","",""
"KD38","ALFAMART LATUMENTEN 11 [LATN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.160696","106.789671","AU 10P COKE","","","",""
"KD40","ALFAMART MANGGA DUA DALAM [MADD]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.139936666666667","106.82528166666667","","","","",""
"KD43","ALFAMART SAWAH LUNTO [SATO]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.213438","106.842944","AU 10P COKE","","","",""
"KD44","ALFAMART HIDUP BARU [HIRU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.141970","106.839095","AU 10P COKE","","","",""
"KD46","ALFAMART KRAMAT RAYA [KRRA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185509","106.845379","AU 10P COKE","","","",""
"KD46","ALFAMART KRAMAT RAYA [KRRA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185509","106.845379","AU 10P COKE","","","",""
"KD49","ALFAMART PERJUANGAN KBN JERUK [PNKJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.195285","106.763627","AU 6P COKE","","","",""
"KD50","ALFAMART MUSI 2 [MUSI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.172968","106.809178","AU 8P COKE","","","",""
"KD50","ALFAMART MUSI 2 [MUSI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.172968","106.809178","AU 8P COKE","","","",""
"KD51","ALFAMART JEMBATAN LIMA 6 [JLMA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.158205298706889","106.80828147567809","AC 8P COKE","","","",""
"KD54","ALFAMART SALAM RAYA [SALR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.204965799115598","106.78021525964141","AU 8P COKE","","","",""
"KD55","ALFAMART STA-TANAH ABANG [STTH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18404","106.81132","","","","",""
"KD56","ALFAMART KARANG ANYAR 2 [KANY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1536354","106.8299191","AH 10P COKE","","","",""
"KD57","ALFAMART MANGGA BESAR I [MABR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.147340000000001","106.81826166666666","AH 10P COKE","","","",""
"KD58","ALFAMART MINANGKABAU [MING]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.212485","106.844186","AH 10P COKE","","","",""
"KD58","ALFAMART MINANGKABAU [MING]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.212485","106.844186","AH 10P COKE","","","",""
"KD58","ALFAMART MINANGKABAU [MING]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.212485","106.844186","AH 10P COKE","","","",""
"KD63","ALFAMART TANAH SEREAL 2 [TASE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1552471","106.8108574","AH 10P COKE","","","",""
"KD69","ALFAMART PANGERAN JAYAKARTA 4 [PAJT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1428619","106.830089","AU 8P COKE","","","",""
"KD71","ALFAMART PANJANG CIDODOL 10 [PJCL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.226916","106.772012","AU 10P COKE","","","",""
